image_name,damage,occlusion,crop
Co Rd 107/img/301_31.522628_-97.892531.png,1,0,0
Co Rd 107/img/302_31.522573_-97.892330.png,1,0,0
Co Rd 107/img/303_31.522518_-97.892130.png,1,0,0
Co Rd 107/img/304_31.522463_-97.891929.png,1,0,0
Co Rd 107/img/305_31.522408_-97.891728.png,1,0,0
Co Rd 107/img/306_31.522354_-97.891528.png,1,0,0
Co Rd 107/img/307_31.522299_-97.891327.png,1,0,0
Co Rd 107/img/308_31.522244_-97.891126.png,1,1,0
Co Rd 107/img/309_31.522189_-97.890926.png,0,0,0
Co Rd 107/img/310_31.522134_-97.890725.png,1,1,0
Co Rd 107/img/311_31.522079_-97.890524.png,1,1,0
Co Rd 107/img/312_31.522030_-97.890322.png,0,1,0
Co Rd 107/img/313_31.521991_-97.890116.png,0,1,0
Co Rd 107/img/314_31.521952_-97.889911.png,1,0,0
Co Rd 107/img/315_31.521902_-97.889708.png,1,0,0
Co Rd 107/img/316_31.521850_-97.889507.png,1,0,0
Co Rd 107/img/317_31.521784_-97.889311.png,1,0,0
Co Rd 107/img/318_31.521717_-97.889115.png,1,0,0
Co Rd 107/img/319_31.521650_-97.888920.png,1,0,0
Co Rd 107/img/320_31.521582_-97.888725.png,1,0,0
Co Rd 107/img/321_31.521491_-97.888543.png,1,0,0
Co Rd 107/img/322_31.521343_-97.888426.png,1,1,0
Co Rd 107/img/323_31.521168_-97.888383.png,1,0,0
Co Rd 107/img/324_31.520992_-97.888425.png,1,0,0
Co Rd 107/img/325_31.520818_-97.888484.png,1,0,0
Co Rd 107/img/326_31.520645_-97.888543.png,0,0,0
Co Rd 107/img/327_31.520474_-97.888610.png,0,0,0
Co Rd 107/img/328_31.520304_-97.888680.png,1,0,0
Co Rd 107/img/329_31.520134_-97.888749.png,1,0,0
Co Rd 107/img/330_31.519963_-97.888818.png,1,0,0
Co Rd 107/img/331_31.519793_-97.888888.png,0,0,0
Co Rd 107/img/332_31.519622_-97.888957.png,1,0,0
Co Rd 107/img/333_31.519452_-97.889026.png,0,0,0
Co Rd 107/img/334_31.519283_-97.889100.png,1,0,0
Co Rd 107/img/335_31.519115_-97.889176.png,0,0,0
Co Rd 107/img/336_31.518947_-97.889253.png,0,0,0
Co Rd 107/img/337_31.518778_-97.889329.png,1,0,0
Co Rd 107/img/338_31.518608_-97.889398.png,0,0,0
Co Rd 107/img/339_31.518438_-97.889468.png,0,1,0
Co Rd 107/img/340_31.518268_-97.889538.png,1,0,0
Co Rd 107/img/341_31.518097_-97.889608.png,0,1,0
Co Rd 107/img/342_31.517920_-97.889639.png,0,0,0
Co Rd 107/img/343_31.517754_-97.889575.png,0,0,0
Co Rd 107/img/344_31.517634_-97.889419.png,0,0,0
Co Rd 107/img/345_31.517542_-97.889238.png,1,1,0
Co Rd 107/img/346_31.517457_-97.889052.png,1,1,0
Co Rd 107/img/347_31.517372_-97.888867.png,0,0,0
Co Rd 107/img/348_31.517288_-97.888680.png,1,0,0
Co Rd 107/img/349_31.517196_-97.888499.png,1,0,0
Co Rd 107/img/350_31.517103_-97.888319.png,0,0,0
Co Rd 107/img/351_31.517010_-97.888138.png,0,0,0
Co Rd 107/img/352_31.516919_-97.887956.png,0,0,0
Co Rd 107/img/353_31.516828_-97.887774.png,0,0,0
Co Rd 107/img/354_31.516738_-97.887592.png,0,0,0
Co Rd 107/img/355_31.516647_-97.887410.png,1,0,0
Co Rd 107/img/356_31.516557_-97.887228.png,0,0,0
Co Rd 107/img/357_31.516466_-97.887045.png,0,0,0
Co Rd 107/img/358_31.516376_-97.886863.png,1,0,0
Co Rd 107/img/359_31.516283_-97.886682.png,1,0,0
Co Rd 107/img/360_31.516191_-97.886501.png,1,0,0
Co Rd 107/img/361_31.516099_-97.886320.png,1,0,0
Co Rd 107/img/362_31.516007_-97.886139.png,1,0,0
Co Rd 107/img/363_31.515918_-97.885956.png,1,0,0
Co Rd 107/img/364_31.515829_-97.885773.png,0,0,0
Co Rd 107/img/365_31.515739_-97.885590.png,0,0,0
Co Rd 107/img/366_31.515650_-97.885407.png,0,0,0
Co Rd 107/img/367_31.515561_-97.885224.png,0,0,0
Co Rd 107/img/368_31.515472_-97.885041.png,1,0,0
Co Rd 107/img/369_31.515382_-97.884858.png,1,1,0
Co Rd 107/img/370_31.515293_-97.884675.png,1,1,0
Co Rd 107/img/371_31.515325_-97.884490.png,1,0,0
Co Rd 107/img/372_31.515411_-97.884322.png,0,0,0
Co Rd 107/img/373_31.515332_-97.884132.png,0,0,0
Co Rd 107/img/374_31.515242_-97.883949.png,0,0,0
Co Rd 107/img/375_31.515151_-97.883767.png,0,0,0
Co Rd 107/img/376_31.515060_-97.883585.png,1,0,0
Co Rd 107/img/377_31.514970_-97.883403.png,1,0,0
Co Rd 107/img/378_31.514879_-97.883221.png,0,0,0
Co Rd 107/img/379_31.514788_-97.883039.png,1,0,0
Co Rd 107/img/380_31.514697_-97.882857.png,1,0,0
Co Rd 107/img/381_31.514607_-97.882675.png,1,0,0
Co Rd 107/img/382_31.514516_-97.882493.png,0,0,0
Co Rd 107/img/383_31.514425_-97.882311.png,0,0,0
Co Rd 107/img/384_31.514334_-97.882129.png,0,1,0
Co Rd 107/img/385_31.514244_-97.881947.png,0,1,0
Co Rd 107/img/386_31.514153_-97.881765.png,1,1,0
Co Rd 107/img/387_31.514063_-97.881583.png,0,1,0
Co Rd 107/img/388_31.513972_-97.881401.png,0,0,0
Co Rd 107/img/389_31.513882_-97.881218.png,1,0,0
Co Rd 107/img/390_31.513792_-97.881036.png,1,0,0
Co Rd 107/img/391_31.513702_-97.880853.png,0,0,0
Co Rd 107/img/392_31.513612_-97.880671.png,1,0,0
Co Rd 107/img/393_31.513522_-97.880488.png,0,0,0
Co Rd 107/img/394_31.513431_-97.880306.png,0,0,0
Co Rd 107/img/395_31.513341_-97.880123.png,0,0,0
Co Rd 107/img/396_31.513251_-97.879941.png,0,0,0
Co Rd 107/img/397_31.513161_-97.879758.png,0,0,0
Co Rd 107/img/398_31.513067_-97.879578.png,0,0,0
Co Rd 107/img/399_31.512932_-97.879454.png,1,0,0
Co Rd 107/img/400_31.512756_-97.879488.png,1,0,0
Co Rd 107/img/401_31.512584_-97.879552.png,0,0,0
Co Rd 107/img/402_31.512413_-97.879617.png,0,0,0
Co Rd 107/img/403_31.512243_-97.879686.png,0,0,0
Co Rd 107/img/404_31.512072_-97.879756.png,1,0,0
Co Rd 107/img/405_31.511902_-97.879827.png,0,0,0
Co Rd 107/img/406_31.511732_-97.879897.png,0,0,1
Co Rd 107/img/407_31.511562_-97.879967.png,0,0,0
Co Rd 107/img/408_31.511392_-97.880037.png,0,0,0
Co Rd 107/img/409_31.511222_-97.880106.png,0,1,0
Co Rd 107/img/410_31.511050_-97.880173.png,0,0,0
Co Rd 107/img/411_31.510879_-97.880240.png,0,0,0
Co Rd 107/img/412_31.510708_-97.880306.png,0,1,0
Co Rd 107/img/413_31.510537_-97.880373.png,1,0,0
Co Rd 107/img/414_31.510366_-97.880441.png,1,0,0
Co Rd 107/img/415_31.510196_-97.880511.png,1,0,0
Co Rd 107/img/416_31.510026_-97.880582.png,0,0,0
Co Rd 107/img/417_31.509856_-97.880652.png,1,0,0
Co Rd 107/img/418_31.509686_-97.880722.png,1,0,0
Co Rd 107/img/419_31.509589_-97.880762.png,0,0,0
Co Rd 303/img/000_31.393016_-97.578817.png,0,0,0
Co Rd 303/img/001_31.393196_-97.578797.png,1,0,0
Co Rd 303/img/002_31.393375_-97.578775.png,0,1,0
Co Rd 303/img/003_31.393534_-97.578694.png,1,0,0
Co Rd 303/img/004_31.393600_-97.578498.png,1,1,0
Co Rd 303/img/005_31.393678_-97.578309.png,0,1,0
Co Rd 303/img/006_31.393763_-97.578123.png,1,1,0
Co Rd 303/img/007_31.393861_-97.577947.png,0,1,0
Co Rd 303/img/008_31.393965_-97.577775.png,1,1,0
Co Rd 303/img/009_31.394074_-97.577607.png,1,1,0
Co Rd 303/img/010_31.394182_-97.577439.png,0,1,0
Co Rd 303/img/011_31.394292_-97.577272.png,1,1,0
Co Rd 303/img/012_31.394406_-97.577109.png,0,1,0
Co Rd 303/img/013_31.394531_-97.576958.png,1,1,0
Co Rd 303/img/014_31.394676_-97.576835.png,0,1,0
Co Rd 303/img/015_31.394840_-97.576749.png,0,1,0
Co Rd 303/img/016_31.395014_-97.576694.png,0,1,0
Co Rd 303/img/017_31.395188_-97.576638.png,0,1,0
Co Rd 303/img/018_31.395362_-97.576582.png,0,1,0
Co Rd 303/img/019_31.395536_-97.576526.png,0,1,0
Co Rd 303/img/020_31.395710_-97.576471.png,0,0,0
Co Rd 303/img/021_31.395884_-97.576415.png,0,1,0
Co Rd 303/img/022_31.396058_-97.576359.png,0,1,1
Co Rd 303/img/023_31.396232_-97.576304.png,0,1,0
Co Rd 303/img/024_31.396406_-97.576248.png,0,1,0
Co Rd 303/img/025_31.396580_-97.576192.png,0,1,0
Co Rd 303/img/026_31.396754_-97.576137.png,0,1,0
Co Rd 303/img/027_31.396928_-97.576081.png,0,1,0
Co Rd 303/img/028_31.397102_-97.576025.png,1,1,0
Co Rd 303/img/029_31.397276_-97.575969.png,1,1,0
Co Rd 303/img/030_31.397449_-97.575911.png,0,1,0
Co Rd 303/img/031_31.397623_-97.575853.png,1,1,0
Co Rd 303/img/032_31.397796_-97.575796.png,0,1,0
Co Rd 303/img/033_31.397970_-97.575738.png,0,1,0
Co Rd 303/img/034_31.398144_-97.575685.png,0,1,0
Co Rd 303/img/035_31.398320_-97.575636.png,0,1,0
Co Rd 303/img/036_31.398495_-97.575587.png,0,1,0
Co Rd 303/img/037_31.398671_-97.575537.png,0,1,0
Co Rd 303/img/038_31.398846_-97.575488.png,0,1,0
Co Rd 303/img/039_31.399021_-97.575439.png,0,1,0
Co Rd 303/img/040_31.399197_-97.575390.png,1,1,0
Co Rd 303/img/041_31.399372_-97.575341.png,0,1,0
Co Rd 303/img/042_31.399547_-97.575288.png,0,1,0
Co Rd 303/img/043_31.399721_-97.575232.png,0,1,0
Co Rd 303/img/044_31.399894_-97.575175.png,0,1,0
Co Rd 303/img/045_31.400068_-97.575119.png,0,1,0
Co Rd 303/img/046_31.400238_-97.575049.png,0,1,0
Co Rd 303/img/047_31.400408_-97.574976.png,0,1,0
Co Rd 303/img/048_31.400577_-97.574903.png,0,1,0
Co Rd 303/img/049_31.400746_-97.574831.png,0,1,0
Co Rd 303/img/050_31.400916_-97.574760.png,0,1,0
Co Rd 303/img/051_31.401090_-97.574704.png,0,1,0
Co Rd 303/img/052_31.401264_-97.574648.png,0,1,0
Co Rd 303/img/053_31.401438_-97.574592.png,0,1,0
Co Rd 303/img/054_31.401612_-97.574536.png,0,1,0
Co Rd 303/img/055_31.401785_-97.574477.png,0,1,0
Co Rd 303/img/056_31.401956_-97.574412.png,0,1,0
Co Rd 303/img/057_31.402128_-97.574346.png,0,1,0
Co Rd 303/img/058_31.402296_-97.574271.png,0,1,0
Co Rd 303/img/059_31.402465_-97.574195.png,0,1,0
Co Rd 303/img/060_31.402633_-97.574120.png,0,1,0
Co Rd 303/img/061_31.402801_-97.574045.png,0,1,0
Co Rd 303/img/062_31.402970_-97.573970.png,0,1,0
Co Rd 303/img/063_31.403138_-97.573894.png,0,1,0
Co Rd 303/img/064_31.403306_-97.573818.png,0,1,0
Co Rd 303/img/065_31.403473_-97.573738.png,0,1,0
Co Rd 303/img/066_31.403636_-97.573648.png,0,1,0
Co Rd 303/img/067_31.403800_-97.573559.png,0,1,0
Co Rd 303/img/068_31.403957_-97.573455.png,0,1,0
Co Rd 303/img/069_31.404113_-97.573351.png,0,1,0
Co Rd 303/img/070_31.404270_-97.573246.png,0,0,0
Co Rd 303/img/071_31.404423_-97.573134.png,0,1,0
Co Rd 303/img/072_31.404573_-97.573018.png,1,1,0
Co Rd 303/img/073_31.404723_-97.572901.png,0,1,0
Co Rd 303/img/074_31.404868_-97.572776.png,0,1,0
Co Rd 303/img/075_31.404998_-97.572630.png,1,1,0
Co Rd 303/img/076_31.405122_-97.572478.png,0,1,1
Co Rd 303/img/077_31.405230_-97.572310.png,1,1,0
Co Rd 303/img/078_31.405319_-97.572127.png,0,1,0
Co Rd 303/img/079_31.405403_-97.571941.png,1,1,0
Co Rd 303/img/080_31.405488_-97.571755.png,0,1,0
Co Rd 303/img/081_31.405572_-97.571569.png,0,1,0
Co Rd 303/img/082_31.405654_-97.571382.png,0,1,0
Co Rd 303/img/083_31.405736_-97.571195.png,0,1,0
Co Rd 303/img/084_31.405818_-97.571007.png,1,1,0
Co Rd 303/img/085_31.405900_-97.570820.png,1,1,0
Co Rd 303/img/086_31.405982_-97.570633.png,0,1,0
Co Rd 303/img/087_31.406067_-97.570447.png,0,1,0
Co Rd 303/img/088_31.406154_-97.570263.png,0,1,0
Co Rd 303/img/089_31.406242_-97.570079.png,0,1,0
Co Rd 303/img/090_31.406341_-97.569904.png,0,1,0
Co Rd 303/img/091_31.406457_-97.569744.png,0,1,0
Co Rd 303/img/092_31.406594_-97.569606.png,0,0,0
Co Rd 303/img/093_31.406734_-97.569473.png,1,0,0
Co Rd 303/img/094_31.406874_-97.569341.png,0,0,0
Co Rd 303/img/095_31.407015_-97.569209.png,1,0,0
Co Rd 303/img/096_31.407151_-97.569072.png,0,1,0
Co Rd 303/img/097_31.407282_-97.568927.png,0,1,0
Co Rd 303/img/098_31.407420_-97.568791.png,0,1,0
Co Rd 303/img/099_31.407559_-97.568657.png,1,1,0
Co Rd 303/img/100_31.407702_-97.568530.png,1,0,0
Co Rd 303/img/101_31.407856_-97.568420.png,0,0,0
Co Rd 303/img/102_31.408019_-97.568331.png,0,0,0
Co Rd 303/img/103_31.408196_-97.568296.png,0,0,0
Co Rd 303/img/104_31.408376_-97.568298.png,0,0,0
Co Rd 303/img/105_31.408556_-97.568316.png,0,1,0
Co Rd 303/img/106_31.408736_-97.568333.png,0,1,0
Co Rd 303/img/107_31.408916_-97.568340.png,0,1,0
Co Rd 303/img/108_31.409093_-97.568303.png,0,0,0
Co Rd 303/img/109_31.409248_-97.568198.png,0,1,0
Co Rd 303/img/110_31.409382_-97.568057.png,0,1,0
Co Rd 303/img/111_31.409492_-97.567891.png,0,1,0
Co Rd 303/img/112_31.409603_-97.567725.png,0,1,0
Co Rd 303/img/113_31.409714_-97.567558.png,0,1,0
Co Rd 303/img/114_31.409846_-97.567416.png,0,1,0
Co Rd 303/img/115_31.409983_-97.567279.png,0,1,0
Co Rd 303/img/116_31.410137_-97.567170.png,0,1,0
Co Rd 303/img/117_31.410298_-97.567076.png,0,1,0
Co Rd 303/img/118_31.410451_-97.566964.png,0,0,0
Co Rd 303/img/119_31.410597_-97.566842.png,0,1,0
Co Rd 303/img/120_31.410722_-97.566690.png,1,0,0
Co Rd 303/img/121_31.410806_-97.566504.png,0,0,0
Co Rd 303/img/122_31.410862_-97.566305.png,0,0,0
Co Rd 303/img/123_31.410908_-97.566101.png,1,0,0
Co Rd 303/img/124_31.410946_-97.565896.png,0,1,0
Co Rd 303/img/125_31.410969_-97.565688.png,0,1,0
Co Rd 303/img/126_31.410972_-97.565477.png,1,1,0
Co Rd 303/img/127_31.410955_-97.565268.png,0,1,0
Co Rd 303/img/128_31.410916_-97.565063.png,1,1,0
Co Rd 303/img/129_31.410861_-97.564863.png,0,0,0
Co Rd 303/img/130_31.410796_-97.564667.png,0,0,0
Co Rd 303/img/131_31.410730_-97.564471.png,0,0,0
Co Rd 303/img/132_31.410664_-97.564275.png,1,0,0
Co Rd 303/img/133_31.410598_-97.564079.png,1,0,0
Co Rd 303/img/134_31.410534_-97.563883.png,1,0,0
Co Rd 303/img/135_31.410482_-97.563681.png,0,1,0
Co Rd 303/img/136_31.410440_-97.563477.png,0,0,1
Co Rd 303/img/137_31.410425_-97.563268.png,0,1,0
Co Rd 303/img/138_31.410425_-97.563058.png,0,1,0
Co Rd 303/img/139_31.410434_-97.562848.png,0,1,0
Co Rd 303/img/140_31.410443_-97.562638.png,0,1,0
Co Rd 303/img/141_31.410452_-97.562427.png,1,1,0
Co Rd 303/img/142_31.410462_-97.562217.png,0,1,0
Co Rd 303/img/143_31.410471_-97.562007.png,0,1,0
Co Rd 303/img/144_31.410480_-97.561797.png,0,1,0
Co Rd 303/img/145_31.410495_-97.561588.png,0,1,0
Co Rd 303/img/146_31.410512_-97.561378.png,0,1,0
Co Rd 303/img/147_31.410528_-97.561169.png,0,1,0
Co Rd 303/img/148_31.410544_-97.560959.png,0,1,0
Co Rd 303/img/149_31.410559_-97.560749.png,0,1,0
Co Rd 303/img/150_31.410571_-97.560540.png,0,1,0
Co Rd 303/img/151_31.410583_-97.560330.png,0,1,0
Co Rd 303/img/152_31.410595_-97.560120.png,0,1,0
Co Rd 303/img/153_31.410608_-97.559910.png,0,1,0
Co Rd 303/img/154_31.410620_-97.559700.png,0,1,0
Co Rd 303/img/155_31.410632_-97.559490.png,0,1,0
Co Rd 303/img/156_31.410644_-97.559280.png,0,1,0
Co Rd 303/img/157_31.410657_-97.559071.png,0,1,0
Co Rd 303/img/158_31.410669_-97.558861.png,0,1,0
Co Rd 303/img/159_31.410681_-97.558651.png,1,1,0
Co Rd 303/img/160_31.410693_-97.558441.png,0,1,0
Co Rd 303/img/161_31.410705_-97.558231.png,0,1,0
Co Rd 303/img/162_31.410717_-97.558021.png,0,1,0
Co Rd 303/img/163_31.410730_-97.557811.png,0,1,0
Co Rd 303/img/164_31.410742_-97.557601.png,0,1,0
Co Rd 303/img/165_31.410754_-97.557391.png,0,1,0
Co Rd 303/img/166_31.410766_-97.557182.png,0,1,0
Co Rd 303/img/167_31.410778_-97.556972.png,0,1,0
Co Rd 303/img/168_31.410791_-97.556762.png,0,0,0
Co Rd 303/img/169_31.410813_-97.556553.png,0,1,0
Co Rd 303/img/170_31.410855_-97.556349.png,0,1,0
Co Rd 303/img/171_31.410927_-97.556157.png,1,1,0
Co Rd 303/img/172_31.411022_-97.555978.png,0,0,0
Co Rd 303/img/173_31.411135_-97.555815.png,1,0,0
Co Rd 303/img/174_31.411265_-97.555669.png,1,0,1
Co Rd 303/img/175_31.411410_-97.555546.png,0,0,0
Co Rd 303/img/176_31.411571_-97.555451.png,0,0,0
Co Rd 303/img/177_31.411737_-97.555369.png,0,0,1
Co Rd 303/img/178_31.411909_-97.555303.png,0,0,0
Co Rd 303/img/179_31.412080_-97.555237.png,0,0,0
Co Rd 303/img/180_31.412251_-97.555171.png,1,0,0
Co Rd 303/img/181_31.412423_-97.555105.png,0,0,0
Co Rd 303/img/182_31.412594_-97.555039.png,0,0,0
Co Rd 303/img/183_31.412765_-97.554973.png,0,0,0
Co Rd 303/img/184_31.412937_-97.554907.png,1,0,0
Co Rd 303/img/185_31.413108_-97.554841.png,0,0,0
Co Rd 303/img/186_31.413279_-97.554775.png,0,0,0
Co Rd 303/img/187_31.413451_-97.554709.png,0,0,0
Co Rd 303/img/188_31.413622_-97.554644.png,0,0,0
Co Rd 303/img/189_31.413793_-97.554578.png,0,0,0
Co Rd 303/img/190_31.413965_-97.554512.png,0,0,0
Co Rd 303/img/191_31.414136_-97.554446.png,0,0,0
Co Rd 303/img/192_31.414307_-97.554381.png,0,0,0
Co Rd 303/img/193_31.414479_-97.554315.png,0,0,0
Co Rd 303/img/194_31.414650_-97.554250.png,0,0,0
Co Rd 303/img/195_31.414822_-97.554184.png,0,0,0
Co Rd 303/img/196_31.414993_-97.554119.png,1,0,0
Co Rd 303/img/197_31.415165_-97.554054.png,1,0,0
Co Rd 303/img/198_31.415336_-97.553988.png,1,0,0
Co Rd 303/img/199_31.415508_-97.553923.png,1,0,0
Co Rd 303/img/200_31.415679_-97.553857.png,0,0,0
Co Rd 303/img/201_31.415851_-97.553792.png,0,0,0
Co Rd 303/img/202_31.416022_-97.553726.png,1,0,0
Co Rd 303/img/203_31.416194_-97.553661.png,0,0,0
Co Rd 303/img/204_31.416365_-97.553595.png,0,0,0
Co Rd 303/img/205_31.416536_-97.553530.png,0,0,0
Co Rd 303/img/206_31.416708_-97.553464.png,0,0,0
Co Rd 303/img/207_31.416879_-97.553399.png,0,0,0
Co Rd 303/img/208_31.417051_-97.553334.png,1,0,0
Co Rd 303/img/209_31.417222_-97.553268.png,0,0,0
Co Rd 303/img/210_31.417394_-97.553203.png,0,0,0
Co Rd 303/img/211_31.417565_-97.553137.png,0,0,0
Co Rd 303/img/212_31.417737_-97.553073.png,0,0,0
Co Rd 303/img/213_31.417909_-97.553009.png,0,0,0
Co Rd 303/img/214_31.418080_-97.552944.png,0,0,0
Co Rd 303/img/215_31.418252_-97.552880.png,0,0,0
Co Rd 303/img/216_31.418424_-97.552816.png,0,0,0
Co Rd 303/img/217_31.418592_-97.552740.png,1,0,0
Co Rd 303/img/218_31.418758_-97.552657.png,0,0,0
Co Rd 303/img/219_31.418919_-97.552563.png,0,0,0
Co Rd 303/img/220_31.419070_-97.552448.png,0,0,0
Co Rd 303/img/221_31.419207_-97.552312.png,0,0,0
Co Rd 303/img/222_31.419338_-97.552167.png,0,0,0
Co Rd 303/img/223_31.419463_-97.552016.png,0,0,0
Co Rd 303/img/224_31.419587_-97.551862.png,0,0,0
Co Rd 303/img/225_31.419698_-97.551696.png,0,1,0
Co Rd 303/img/226_31.419807_-97.551529.png,1,1,0
Co Rd 303/img/227_31.419912_-97.551358.png,0,1,0
Co Rd 303/img/228_31.420017_-97.551187.png,1,0,0
Co Rd 303/img/229_31.420126_-97.551020.png,0,0,0
Co Rd 303/img/230_31.420236_-97.550853.png,0,0,0
Co Rd 303/img/231_31.420346_-97.550686.png,0,1,0
Co Rd 303/img/232_31.420462_-97.550524.png,0,1,0
Co Rd 303/img/233_31.420577_-97.550362.png,0,0,0
Co Rd 303/img/234_31.420692_-97.550200.png,1,0,0
Co Rd 303/img/235_31.420800_-97.550032.png,0,0,0
Co Rd 303/img/236_31.420908_-97.549864.png,0,0,0
Co Rd 303/img/237_31.421017_-97.549695.png,0,1,0
Co Rd 303/img/238_31.421125_-97.549527.png,0,1,0
Co Rd 303/img/239_31.421233_-97.549359.png,0,0,0
Co Rd 303/img/240_31.421342_-97.549191.png,0,0,0
Co Rd 303/img/241_31.421449_-97.549022.png,1,1,0
Co Rd 303/img/242_31.421557_-97.548853.png,0,1,0
Co Rd 303/img/243_31.421671_-97.548690.png,0,1,0
Co Rd 303/img/244_31.421784_-97.548526.png,0,1,0
Co Rd 303/img/245_31.421897_-97.548362.png,0,1,0
Co Rd 303/img/246_31.422010_-97.548199.png,0,1,0
Co Rd 303/img/247_31.422121_-97.548032.png,0,1,0
Co Rd 303/img/248_31.422227_-97.547862.png,0,1,0
Co Rd 303/img/249_31.422325_-97.547686.png,0,1,0
Co Rd 303/img/250_31.422417_-97.547505.png,0,1,0
Co Rd 303/img/251_31.422489_-97.547312.png,0,1,0
Co Rd 303/img/252_31.422561_-97.547119.png,0,1,0
Co Rd 303/img/253_31.422633_-97.546926.png,0,1,1
Co Rd 303/img/254_31.422705_-97.546733.png,0,1,0
Co Rd 303/img/255_31.422777_-97.546540.png,1,0,0
Co Rd 303/img/256_31.422859_-97.546353.png,1,0,0
Co Rd 303/img/257_31.422963_-97.546182.png,0,1,0
Co Rd 303/img/258_31.423083_-97.546025.png,1,0,0
Co Rd 303/img/259_31.423208_-97.545873.png,1,0,0
Co Rd 303/img/260_31.423337_-97.545726.png,1,0,0
Co Rd 303/img/261_31.423474_-97.545589.png,0,0,0
Co Rd 303/img/262_31.423611_-97.545453.png,1,0,0
Co Rd 303/img/263_31.423748_-97.545316.png,0,0,0
Co Rd 303/img/264_31.423885_-97.545179.png,0,0,0
Co Rd 303/img/265_31.424023_-97.545043.png,1,0,0
Co Rd 303/img/266_31.424160_-97.544906.png,0,0,0
Co Rd 303/img/267_31.424297_-97.544769.png,1,0,0
Co Rd 303/img/268_31.424434_-97.544632.png,1,0,0
Co Rd 303/img/269_31.424568_-97.544492.png,0,0,0
Co Rd 303/img/270_31.424702_-97.544351.png,0,0,0
Co Rd 303/img/271_31.424836_-97.544210.png,1,0,0
Co Rd 303/img/272_31.424970_-97.544069.png,0,0,0
Co Rd 303/img/273_31.425104_-97.543929.png,0,0,0
Co Rd 303/img/274_31.425239_-97.543788.png,0,0,0
Co Rd 303/img/275_31.425373_-97.543647.png,0,0,0
Co Rd 303/img/276_31.425475_-97.543478.png,0,0,0
Co Rd 303/img/277_31.425490_-97.543270.png,0,0,0
Co Rd 303/img/278_31.425445_-97.543068.png,0,0,0
Co Rd 303/img/279_31.425390_-97.542867.png,0,1,0
Co Rd 303/img/280_31.425336_-97.542667.png,0,1,0
Co Rd 303/img/281_31.425281_-97.542466.png,0,1,0
Co Rd 303/img/282_31.425227_-97.542266.png,0,1,0
Co Rd 303/img/283_31.425172_-97.542065.png,0,1,0
Co Rd 303/img/284_31.425117_-97.541865.png,1,1,0
Co Rd 303/img/285_31.425062_-97.541665.png,1,1,0
Co Rd 303/img/286_31.425007_-97.541464.png,0,1,0
Co Rd 303/img/287_31.424953_-97.541264.png,1,1,0
Co Rd 303/img/288_31.424898_-97.541063.png,0,1,0
Co Rd 303/img/289_31.424843_-97.540863.png,0,1,0
Co Rd 303/img/290_31.424789_-97.540662.png,0,1,0
Co Rd 303/img/291_31.424734_-97.540462.png,0,1,0
Co Rd 303/img/292_31.424679_-97.540261.png,0,1,0
Co Rd 303/img/293_31.424625_-97.540061.png,1,1,0
Co Rd 303/img/294_31.424570_-97.539860.png,1,1,0
Co Rd 303/img/295_31.424515_-97.539660.png,1,1,0
Co Rd 303/img/296_31.424461_-97.539459.png,1,1,0
Co Rd 303/img/297_31.424406_-97.539259.png,1,1,0
Co Rd 303/img/298_31.424351_-97.539058.png,0,1,0
Co Rd 303/img/299_31.424297_-97.538858.png,0,1,0
Co Rd 303/img/300_31.424242_-97.538657.png,1,1,0
Co Rd 303/img/301_31.424187_-97.538457.png,1,0,0
Co Rd 303/img/302_31.424129_-97.538258.png,0,0,0
Co Rd 303/img/303_31.424070_-97.538059.png,0,0,0
Co Rd 303/img/304_31.424005_-97.537862.png,0,0,0
Co Rd 303/img/305_31.423933_-97.537670.png,0,1,0
Co Rd 303/img/306_31.423845_-97.537487.png,0,0,1
Co Rd 303/img/307_31.423751_-97.537307.png,0,0,0
Co Rd 303/img/308_31.423657_-97.537127.png,0,1,0
Co Rd 303/img/309_31.423561_-97.536949.png,0,1,0
Co Rd 303/img/310_31.423463_-97.536773.png,1,1,0
Co Rd 303/img/311_31.423363_-97.536598.png,0,1,0
Co Rd 303/img/312_31.423260_-97.536425.png,0,1,0
Co Rd 303/img/313_31.423158_-97.536252.png,0,1,0
Co Rd 303/img/314_31.423055_-97.536078.png,1,1,0
Co Rd 303/img/315_31.422955_-97.535904.png,0,1,0
Co Rd 303/img/316_31.422856_-97.535728.png,0,1,0
Co Rd 303/img/317_31.422757_-97.535552.png,1,1,0
Co Rd 303/img/318_31.422658_-97.535376.png,0,0,0
Co Rd 303/img/319_31.422565_-97.535195.png,1,1,0
Co Rd 303/img/320_31.422472_-97.535015.png,0,1,0
Co Rd 303/img/321_31.422380_-97.534834.png,0,1,0
Co Rd 303/img/322_31.422310_-97.534641.png,1,0,0
Co Rd 303/img/323_31.422251_-97.534442.png,0,0,0
Co Rd 303/img/324_31.422192_-97.534243.png,0,1,0
Co Rd 303/img/325_31.422133_-97.534044.png,1,0,0
Co Rd 303/img/326_31.422075_-97.533845.png,1,0,0
Co Rd 303/img/327_31.422016_-97.533646.png,0,0,0
Co Rd 303/img/328_31.421957_-97.533447.png,1,0,0
Co Rd 303/img/329_31.421898_-97.533248.png,0,0,0
Co Rd 303/img/330_31.421843_-97.533048.png,0,1,0
Co Rd 303/img/331_31.421787_-97.532848.png,1,1,0
